Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2730,3,0,0.0,2745,2780,2730,20949,57499770,31951158330,11703721,KSQ
005320,KR7005320007,국동,KOSPI,,474,3,0,0.0,474,477,467,44168,20821806,31913423178,67327897,STK
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,7000,0,0,0.0,0,0,0,0,0,31866513000,4552359,KNX
159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,898,1,12,1.35,886,903,880,121793,108784340,31802736452,35415074,KSQ
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1067,1,42,4.1,1025,1075,1022,235032,248922496,31774828932,29779596,KSQ
000950,KR7000950006,전방,KOSPI,,18910,2,-140,-0.73,18910,19240,18910,54,1026500,31768800000,1680000,STK
187790,KR7187790001,나노,KOSDAQ,관리종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,6100,1,20,0.33,6040,6180,6030,3836,23447300,31587337200,5178252,KSQ
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1075,1,10,0.94,1065,1088,1055,48723,52067496,31551250000,29350000,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),73,1,1,1.39,73,73,71,394740,28637506,31531039650,431932050,KSQ
193250,KR7193250008,링크드,KOSDAQ,중견기업부,495,1,4,0.81,491,499,491,25545,12599167,31345071615,63323377,KSQ
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1084,1,31,2.94,1053,1092,1053,90034,96935584,31315993612,28889293,KSQ
223220,KR7223220005,로지스몬,KONEX,일반기업부,679,0,0,0.0,0,0,0,0,0,31268748504,46051176,KNX
009620,KR7009620006,삼보산업,KOSDAQ,중견기업부,422,1,3,0.72,422,430,418,98844,41843557,31137650644,73785902,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4265,1,25,0.59,4240,4340,4240,25302,108756190,31134500000,7300000,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4210,2,-10,-0.24,4175,4220,4175,490,2050290,31116893060,7391186,KSQ
206950,KR7206950008,볼빅,KONEX,일반기업부,2195,2,-15,-0.68,2205,2205,2195,2,4400,30899596675,14077265,KNX
002690,KR7002690006,동일제강,KOSPI,,1521,1,1,0.07,1504,1522,1480,8981,13526926,30876847560,20300360,STK
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2465,1,5,0.2,2400,2485,2370,24806,60290640,30814905840,12500976,KSQ
001070,KR7001070002,대한방직,KOSPI,,5780,2,-40,-0.69,5870,5880,5770,628,3652450,30634000000,5300000,STK
133820,KR7133820001,화인베스틸,KOSPI,,993,3,0,0.0,1000,1009,993,31592,31461415,30610335174,30826118,STK
007120,KR7007120009,미래아이앤지,KOSPI,,1058,1,6,0.57,1054,1059,1050,12430,13099232,30553567264,28878608,STK
008600,KR7008600009,윌비스,KOSPI,,454,1,5,1.11,449,465,449,35516,16208164,30525161706,67236039,STK
000300,KR7000300004,대유플러스,KOSPI,,241,0,0,0.0,0,0,0,0,0,30475633069,126454909,STK
217880,KR7217880004,틸론,KONEX,일반기업부,2840,2,-25,-0.87,2890,2895,2835,423,1200225,30465503600,10727290,KNX
257990,KR7257990002,나우코스,KONEX,일반기업부,5170,1,70,1.37,5180,5180,4900,100,500750,30458496640,5891392,KNX
084870,KR7084870005,TBH글로벌,KOSPI,,1460,1,4,0.27,1453,1464,1385,11105,15993957,30450955740,20856819,STK
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,3285,1,30,0.92,3280,3340,3260,8149,26952475,30422059785,9260901,KSQ
039310,KR7039310008,세중,KOSDAQ,중견기업부,1670,1,1,0.06,1652,1714,1641,18067,30029921,30263183890,18121667,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1205,1,9,0.75,1196,1250,1192,33889,41541311,30225637985,25083517,KSQ
026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,1830,1,10,0.55,1820,1858,1800,2121,3865370,30201935700,16503790,KSQ
244460,KR7244460002,올리패스,KOSDAQ,관리종목(소속부없음),839,2,-2,-0.24,848,905,764,1129331,959003799,30195260976,35989584,KSQ
317860,KR7317860005,노드메이슨,KONEX,일반기업부,6940,0,0,0.0,0,0,0,0,0,30122062000,4429715,KNX
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2965,3,0,0.0,2980,3045,2965,1995,5951830,30099443595,10151583,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3285,2,-65,-1.94,3350,3385,3285,15048,50296895,30026358540,9140444,KSQ
121850,KR7121850002,코이즈,KOSDAQ,벤처기업부,980,1,17,1.77,963,998,963,33862,32976904,30001891500,30614175,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,6240,3,0,0.0,6240,6240,6220,3290,20522060,29952000000,4800000,STK
030720,KR7030720007,동원수산,KOSPI,,6430,2,-10,-0.16,6440,6510,6400,3168,20424440,29923966150,4653805,STK
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,480,1,10,2.13,473,482,473,57181,27322288,29837958240,62162413,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
227420,KR7227420007,도부마스크,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,29731674080,16444510,KNX
033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,911,2,-1,-0.11,917,918,900,21629,19714552,29679780562,32579342,KSQ
060900,KR7060900008,DGP,KOSDAQ,중견기업부,1171,2,-8,-0.68,1165,1219,1062,321649,373247249,29577386159,25258229,KSQ
341170,KR7341170009,퓨쳐메디신,KONEX,일반기업부,2800,2,-75,-2.61,2900,2990,2800,82,232890,29492974000,10533205,KNX
365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,4000,2,-60,-1.48,4020,4060,3920,1517,6011855,29241200000,7310300,KSQ
076340,KR7076340009,관악산업,KONEX,일반기업부,5990,0,0,0.0,0,0,0,0,0,29180045400,4871460,KNX
014100,KR7014100002,메디앙스,KOSDAQ,중견기업부,2470,2,-20,-0.8,2485,2485,2470,1519,3761435,29146000000,11800000,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,980,1,15,1.55,944,1038,923,1068807,1054173285,29092053620,29685769,KSQ
357880,KR7357880004,비트나인,KOSDAQ,기술성장기업부,2785,1,105,3.92,2690,2825,2665,26513,72670650,29086417460,10443956,KSQ
113810,KR7113810006,디젠스,KOSDAQ,중견기업부,891,2,-2,-0.22,897,902,887,53316,47781625,29071593441,32628051,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9720,1,40,0.41,9570,9720,9530,262,2528080,29026836000,2986300,STK
152550,KR7152550000,한국ANKOR유전,KOSPI,,414,1,2,0.49,417,418,407,1024572,424340041,28988280000,70020000,STK
451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2020,3,0,0.0,2025,2025,2015,109,219685,28987000000,14350000,KSQ
072520,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
049470,KR7049470008,SGA,KOSDAQ,관리종목(소속부없음),490,0,0,0.0,0,0,0,0,0,28842502010,58862249,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,38350,1,700,1.86,38150,38800,37800,1549,59434550,28834559650,751879,STK
001420,KR7001420009,태원물산,KOSPI,,3790,2,-10,-0.26,3800,3800,3780,969,3679300,28804000000,7600000,STK
313760,KR7313760001,캐리,KOSDAQ,투자주의환기종목(소속부없음),3950,2,-50,-1.25,3980,4030,3810,35265,138135005,28791079950,7288881,KSQ
004365,KR7004361002,세방우,KOSPI,,7800,1,40,0.52,7740,7950,7740,310,2413410,28776150000,3689250,STK
123330,KR7123330003,제닉,KOSDAQ,벤처기업부,3610,3,0,0.0,3610,3625,3550,5940,21258040,28766934800,7968680,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,370,2,-3,-0.8,373,373,367,60801,22405786,28756529870,77720351,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,5810,2,-20,-0.34,5830,5860,5750,2310,13408780,28712125260,4941846,KSQ
336040,KR7336040001,타스컴,KONEX,일반기업부,6800,3,0,0.0,6800,6800,6800,1,6800,28655914000,4214105,KNX
456190,KR7456190008,큐라켐,KONEX,일반기업부,16320,0,0,0.0,0,0,0,0,0,28629947520,1754286,KNX
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,3040,1,20,0.66,3000,3050,2990,4431,13374415,28576000000,9400000,KSQ
001465,KR7001461003,BYC우,KOSPI,,13230,3,0,0.0,13230,13230,13230,2,26460,28495435500,2153850,STK
043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,357,1,2,0.56,356,365,356,105069,38001715,28474037256,79759208,KSQ
054090,KR7054090006,삼진엘앤디,KOSDAQ,중견기업부,1139,1,7,0.62,1131,1146,1121,18074,20484876,28428565248,24959232,KSQ
015020,KR7015020001,이스타코,KOSPI,,661,1,5,0.76,656,665,649,8821,5772956,28324907600,42851600,STK
014910,KR7014910004,성문전자,KOSPI,,1257,1,26,2.11,1231,1275,1230,10861,13566854,28233458145,22460985,STK
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2345,1,5,0.21,2380,2410,2340,4144,9738305,28065053800,11968040,KSQ
123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,859,1,11,1.3,857,870,849,10573,9113966,28053687578,32658542,KSQ
103230,KR7103230009,에스앤더블류,KOSDAQ,벤처기업부,3895,2,-25,-0.64,3900,4050,3880,12325,48322275,28044000000,7200000,KSQ
379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,9740,0,0,0.0,0,0,0,0,0,27675820400,2841460,KNX
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,834,1,18,2.21,828,835,813,55593,45801376,27666739032,33173548,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,397,1,4,1.02,393,400,393,126608,50108142,27547422281,69388973,KSQ
044380,KR7044380004,주연테크,KOSPI,,463,1,77,19.95,419,501,416,12785672,6109708850,27409249972,59199244,STK
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2520,2,-15,-0.59,2535,2575,2500,4907,12338610,27386679600,10867730,KSQ
010400,KR7010400000,우진아이엔에스,KOSPI,,3585,3,0,0.0,3600,3690,3540,137,495475,27324870000,7622000,STK
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1680,1,20,1.2,1644,1684,1637,16433,27103315,27238831200,16213590,KSQ
001210,KR7001210004,금호전기,KOSPI,,705,1,7,1.0,700,711,687,19715,13773395,27132080805,38485221,STK
243870,KR7243870003,굿센,KONEX,일반기업부,9350,1,190,2.07,9190,9350,9110,254,2351500,27046099850,2892631,KNX
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1108,2,-4,-0.36,1100,1112,1080,15910,17331735,26899514320,24277540,KSQ
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,2755,1,25,0.92,2730,2825,2730,4006,11065750,26807775450,9730590,KSQ
00499K,KR700499K014,롯데지주우,KOSPI,,33250,1,50,0.15,33350,33350,33200,12,399050,26786299750,805603,STK
177350,KR7177350006,베셀,KOSDAQ,투자주의환기종목(소속부없음),299,2,-4,-1.32,300,310,299,180490,54884122,26722240857,89372043,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1828,1,13,0.72,1815,1835,1815,3230,5888015,26647377520,14577340,KSQ
154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1481,1,11,0.75,1471,1500,1470,11141,16578992,26584089214,17950094,KSQ
002070,KR7002070001,비비안,KOSPI,,892,1,5,0.56,887,899,880,13889,12320501,26576239080,29793990,STK
224060,KR7224060004,더코디,KOSDAQ,중견기업부,5580,2,-10,-0.18,5540,5590,5260,1915,10456810,26496060840,4748398,KSQ
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2995,1,45,1.53,3005,3070,2970,1243,3716380,26471454255,8838549,KSQ
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,6580,1,40,0.61,6500,6580,6490,551,3608480,26320000000,4000000,KSQ
084670,KR7084670009,동양고속,KOSPI,,9050,1,20,0.22,9040,9170,9040,328,2974480,26204899450,2895569,STK
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1410,1,2,0.14,1391,1414,1380,7975,11139803,26093159670,18505787,KSQ
377460,KR7377460001,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),720,1,11,1.55,709,720,707,6582,4709236,25942527360,36031288,KSQ
063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2780,2,-130,-4.47,2880,2970,2775,14838,41635475,25923861400,9325130,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1205,1,5,0.42,1200,1210,1196,3934,4733950,25896689945,21491029,KSQ
179720,KR7179720008,머니무브,KONEX,일반기업부,11490,0,0,0.0,0,0,0,0,0,25803253860,2245714,KNX
464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1995,2,-1,-0.05,2000,2000,1995,9530,19022833,25745475000,12905000,KSQ
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1576,2,-2,-0.13,1567,1589,1566,21822,34383838,25743452528,16334678,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1029,2,-3,-0.29,1031,1048,1026,48010,49819770,25716031236,24991284,KSQ
023790,KR7023790009,동일철강,KOSDAQ,관리종목(소속부없음),1233,1,16,1.31,1215,1235,1215,2128,2621692,25697366055,20841335,KSQ
900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),89,1,1,1.14,89,94,88,487354,43838526,25652662774,288232166,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,9000,3,0,0.0,9000,9000,9000,48,432000,25650000000,2850000,KNX
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2305,2,-75,-3.15,2350,2380,2300,27690,64465375,25633533895,11120839,KSQ
043200,KR7043200005,파루,KOSDAQ,벤처기업부,611,2,-8,-1.29,619,627,607,72037,44394933,25542436465,41804315,KSQ
402420,KR7402420004,켈스,KONEX,일반기업부,11460,0,0,0.0,0,0,0,0,0,25516148400,2226540,KNX
003495,KR7003491008,대한항공우,KOSPI,,22900,1,50,0.22,22900,23000,22900,62,1422400,25437182600,1110794,STK
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,911,1,4,0.44,907,912,895,30161,27272080,25405102550,27887050,KSQ
019490,KR7019490002,하이트론,KOSPI,,917,1,27,3.03,890,919,890,2113,1922410,25319492408,27611224,STK
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,6520,1,160,2.52,6370,6580,6370,3371,21809200,25284377440,3877972,KSQ
207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,7000,0,0,0.0,0,0,0,0,0,25200000000,3600000,KNX
019685,KR7019681006,대교우B,KOSPI,,1296,1,1,0.08,1295,1335,1292,7005,9106849,25177379040,19426990,STK
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1269,1,19,1.52,1250,1274,1244,6537,8250542,24954887538,19665002,KSQ
025620,KR7025620006,제이준코스메틱,KOSPI,,5550,2,-10,-0.18,5530,5580,5500,1547,8545110,24890895300,4484846,STK
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,2180,1,10,0.46,2170,2200,2170,5232,11399090,24759812160,11357712,KSQ
002680,KR7002680007,한탑,KOSDAQ,투자주의환기종목(소속부없음),766,2,-4,-0.52,768,770,764,19187,14695592,24754668034,32316799,KSQ
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,3085,2,-15,-0.48,3100,3105,3010,28301,86736870,24632207180,7984508,KSQ
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2530,2,-5,-0.2,2520,2540,2510,4546,11498110,24475022660,9673922,KSQ
149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,7840,2,-250,-3.09,8090,8090,7840,31,243290,24460800000,3120000,KNX
279060,KR7279060008,이노벡스,KONEX,일반기업부,2695,3,0,0.0,2700,2700,2695,150,404305,24457329820,9075076,KNX
233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,13990,1,490,3.63,13990,13990,13990,10,139900,24434010660,1746534,KNX
035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,512,1,2,0.39,510,521,503,40115,20464206,24410357760,47676480,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1179,1,20,1.73,1159,1179,1159,16615,19385609,24390292509,20687271,KSQ
139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,28600,2,-900,-3.05,28900,29250,28600,1660,47924150,24195314000,845990,STK
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,491,1,4,0.82,487,495,486,16470,8030384,24137854109,49160599,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,592,1,2,0.34,590,608,587,39958,23643334,24090657968,40693679,KSQ
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,1775,2,-1,-0.06,1775,1776,1775,5274,9364569,24076252650,13564086,KSQ
043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,886,1,5,0.57,881,898,881,7279,6455658,24043171132,27136762,KSQ
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),447,1,6,1.36,445,449,441,10928,4878587,24023553696,53743968,KSQ
108675,KR7108671009,LX하우시스우,KOSPI,,23250,2,-350,-1.48,23350,23600,22200,2699,62021600,24001672500,1032330,STK
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2115,1,45,2.17,2075,2210,2075,9021,19118965,23850176085,11276679,KSQ
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,1975,1,44,2.28,1944,2040,1944,5652,11214355,23759250000,12030000,KSQ
225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,889,2,-1,-0.11,889,920,872,119490,105582658,23680037857,26636713,KSQ
066430,KR7066430000,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),604,1,3,0.5,601,607,597,47462,28543889,23648699504,39153476,KSQ
054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,4100,1,45,1.11,4130,4195,4100,1311,5419840,23478420400,5726444,KSQ
119650,KR7119650000,KC코트렐,KOSPI,,367,2,-121,-24.8,366,404,352,8918481,3317402261,23366628329,63669287,STK
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,3350,2,-40,-1.18,3390,3430,3350,8910,30071850,23353506600,6971196,KSQ
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1108,1,36,3.36,1082,1119,1073,15566,17001230,23318377436,21045467,KSQ
079650,KR7079650008,서산,KOSDAQ,중견기업부,1151,1,16,1.41,1135,1158,1135,3742,4276614,23020000000,20000000,KSQ
001685,KR7001681006,대상우,KOSPI,,16780,1,50,0.3,16850,16850,16700,589,9861880,22992341940,1370223,STK
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ
204210,KR7204210009,스타에스엠리츠,KOSPI,,2935,1,35,1.21,2925,2950,2905,11037,32261180,22971702025,7826815,STK
065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,1713,1,22,1.3,1710,1757,1696,101036,174990992,22886726643,13360611,KSQ
086220,KR7086220001,광동헬스바이오,KONEX,일반기업부,2155,5,-375,-14.82,2310,2315,2155,13576,30212120,22786679075,10573865,KNX
232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,1944,2,-10,-0.51,1954,1956,1944,5264,10261480,22759325568,11707472,KSQ
251280,KR7251280004,안지오랩,KONEX,일반기업부,7600,2,-190,-2.44,7410,7790,7400,317,2346490,22721552800,2989678,KNX
025890,KR7025890005,한국주강,KOSPI,,1997,1,6,0.3,1991,2015,1981,9654,19236726,22584590223,11309259,STK
214310,KR7214310005,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,9800,1,300,3.16,9800,9800,9800,1,9800,22515539200,2297504,KNX
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2015,2,-5,-0.25,2020,2030,2000,4864,9796815,22346350000,11090000,KSQ
468510,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2020,2,-10,-0.49,2020,2030,2020,17492,35361000,22321000000,11050000,KSQ
065770,KR7065770000,CS,KOSDAQ,벤처기업부,1143,1,23,2.05,1120,1193,1120,20903,23968714,22186921590,19411130,KSQ
020400,KR7020400008,대동금속,KOSDAQ,중견기업부,6950,1,70,1.02,6900,7000,6900,1753,12187950,22164703700,3189166,KSQ
067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2635,1,30,1.15,2625,2690,2605,3273,8622785,22125022555,8396593,KSQ
039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,2750,2,-5,-0.18,2760,2800,2725,4636,12786180,22050591750,8018397,KSQ
071460,KR7071460000,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ
217620,KR7217620004,디딤이앤에프,KOSDAQ,관리종목(소속부없음),381,0,0,0.0,0,0,0,0,0,22001687010,57747210,KSQ
219550,KR7219550001,디와이디,KOSDAQ,투자주의환기종목(소속부없음),280,1,12,4.48,269,292,265,1418239,397312547,21979070120,78496679,KSQ
088790,KR7088790001,진도,KOSPI,,1761,2,-22,-1.23,1783,1783,1720,23777,41590592,21920477184,12447744,STK
101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2605,3,0,0.0,2605,2605,2580,7230,18779845,21892420000,8404000,KSQ
121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,1641,2,-4,-0.24,1645,1679,1628,4691,7726188,21811262886,13291446,KSQ
215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,540,1,13,2.47,527,541,527,32676,17489299,21752900460,40283149,KSQ
019660,KR7019660000,글로본,KOSDAQ,투자주의환기종목(소속부없음),625,1,26,4.34,599,658,597,69440,43027656,21744216250,34790746,KSQ
010420,KR7010420008,한솔PNS,KOSPI,,1056,2,-7,-0.66,1056,1074,1054,1660,1757000,21640620672,20493012,STK
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1155,1,24,2.12,1135,1163,1135,20798,23911107,21626131065,18723923,KSQ
230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
043090,KR7043090000,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),298,1,3,1.02,295,303,295,43110,12831729,21161800096,71012752,KSQ
002355,KR7002351005,넥센타이어1우B,KOSPI,,3245,2,-5,-0.15,3250,3250,3210,5568,18068025,21092500000,6500000,STK
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1459,1,28,1.96,1431,1478,1420,30364,43882746,20957286096,14364144,KSQ
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,3145,2,-30,-0.94,3175,3210,3125,4739,14992865,20834785285,6624733,KSQ
091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,556,1,2,0.36,554,572,554,31992,17867178,20804126108,37417493,KSQ
027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,298,3,0,0.0,298,304,298,45930,13723383,20737476406,69588847,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1243,2,-16,-1.27,1259,1259,1234,8379,10464877,20735007546,16681422,KSQ
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,4345,1,50,1.16,4295,4445,4295,2918,12751940,20722391250,4769250,KSQ
33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,5410,1,10,0.19,5580,5580,5370,132,713750,20440581360,3778296,STK
079950,KR7079950002,인베니아,KOSDAQ,중견기업부,874,2,-17,-1.91,891,900,850,22438,19765549,20276800000,23200000,KSQ
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,3350,2,-10,-0.3,3360,3360,3270,2693,8937470,20160263150,6017989,KSQ
019570,KR7019570001,플루토스,KOSDAQ,중견기업부,382,1,5,1.33,389,398,376,236714,90875037,20043555280,52470040,KSQ
123750,KR7123750002,알톤,KOSDAQ,투자주의환기종목(소속부없음),1571,2,-10,-0.63,1581,1581,1568,3170,4995141,20024432587,12746297,KSQ
436610,KR7436610000,한국제11호스팩,KOSDAQ,SPAC(소속부없음),3325,2,-85,-2.49,3405,3495,3295,40798,135311570,20016500000,6020000,KSQ
053060,KR7053060000,세동,KOSDAQ,중견기업부,1131,1,5,0.44,1120,1140,1118,38154,43113711,19970540889,17657419,KSQ
900280,KYG1990V1041,골든센츄리,KOSDAQ,관리종목(소속부없음),97,0,0,0.0,0,0,0,0,0,19924215936,205404288,KSQ
043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2205,1,10,0.46,2210,2210,2195,5847,12892720,19845000000,9000000,KSQ
250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,598,1,5,0.84,602,604,594,18162,10798132,19734263120,33000440,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,1761,2,-45,-2.49,1806,1806,1755,49539,87905460,19730693055,11204255,KSQ
031860,KR7031860000,에스유홀딩스,KOSDAQ,투자주의환기종목(소속부없음),1313,2,-3,-0.23,1296,1348,1283,152068,199232088,19729605428,15026356,KSQ
449020,KR7449020007,유안타제13호스팩,KOSDAQ,SPAC(소속부없음),2025,3,0,0.0,2035,2035,2025,511,1034935,19703250000,9730000,KSQ
001770,KR7001770007,SHD,KOSPI,,16080,1,140,0.88,15950,16100,15940,432,6897270,19535238240,1214878,STK
052960,KR7052960002,태양3C,KONEX,일반기업부,3990,2,-10,-0.25,3990,3990,3990,2,7980,19499441220,4887078,KNX
065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,272,2,-7,-2.51,282,284,269,609820,166806705,19469025328,71577299,KSQ
000885,KR7000881003,한화우,KOSPI,,40250,3,0,0.0,40300,40300,40250,173,6971600,19291583500,479294,STK
062970,KR7062970009,피피아이,KOSDAQ,중견기업부,1930,1,27,1.42,1938,1949,1911,62697,120730552,19046029370,9868409,KSQ
204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,19045962900,4095906,KSQ
069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1443,1,32,2.27,1418,1449,1417,11197,16032479,18907258149,13102743,KSQ
35320K,KR735320K011,대덕전자1우,KOSPI,,8960,1,90,1.01,8930,8980,8930,25,223830,18775850240,2095519,STK
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,937,1,16,1.74,921,950,915,30482,28268144,18470893600,19712800,KSQ
286000,KR7286000005,씨엔티드림,KONEX,일반기업부,3050,0,0,0.0,0,0,0,0,0,18451539250,6049685,KNX
